,0
5306,57
5307,56
5308,55
5309,54
5310,53
5311,52
5312,51
5313,50
5314,49
5315,48
5316,47
5317,46
5318,45
5319,44
5320,43
5321,42
5322,41
5323,40
5324,39
5325,38
5326,37
5327,36
5328,35
5329,34
5330,33
5331,32
5332,31
5333,30
5334,29
5335,28
5336,27
5337,26
5338,25
5339,24
5340,23
5341,22
5342,21
5343,20
5344,19
5345,18
5346,17
5347,16
5348,15
5349,14
5350,13
5351,12
5352,11
5353,10
5354,9
5355,8
5356,7
5357,6
5358,5
5359,4
5360,3
5361,2
5362,1
5363,0
5364,-1
5365,-2
5366,-3
5367,-4
5368,-5
5369,-6
5370,-7
5371,-8
5372,-9
5373,-10
5374,-11
5375,-12
5376,-13
5377,-14
5378,-15
5379,-16
5380,-17
5381,-18
5382,-19
5383,-20
5384,-21
5385,-22
5386,-23
5387,-24
5388,-25
5389,-26
5390,-27
5391,-28
5392,-29
5393,-30
5394,-31
5395,-32
5396,-33
5397,-34
5398,-35
5399,-36
5400,-37
5401,-38
5402,-39
5403,-40
5404,-41
5405,-42
5406,-43
5407,-44
5408,-45
5409,-46
5410,-47
5411,-48
5412,-49
5413,-36
5414,-37
5415,-38
5416,-39
5417,-40
5418,-41
5419,-42
5420,-43
5421,-44
5422,-45
5423,-46
5424,-47
5425,-48
5426,-49
5427,-50
5428,-51
5429,-52
5430,-53
5431,-54
5432,-55
5433,-56
5434,-57
5435,-58
5436,-59
5437,-60
5438,-61
5439,-62
5440,-63
5441,-64
5442,-65
5443,-66
5444,-67
5445,-68
5446,-69
5447,-70
5448,-71
5449,-72
5450,-73
5451,-74
5452,-75
5453,-76
5454,-77
5455,-78
5456,-79
5457,-80
5458,-81
5459,-82
5460,-83
5461,-84
5462,-85
5463,-86
5464,-87
5465,-88
5466,-89
5467,-90
5468,-91
5469,-92
5470,-93
5471,-94
5472,-95
5473,-96
5474,-97
5475,-98
5476,-99
5477,-100
5478,-101
5479,-102
5480,-103
5481,-104
5482,-105
5483,-106
5484,-107
5485,-108
5486,-109
5487,-110
5488,-111
5489,-112
5490,-113
5491,-114
5492,-115
5493,-116
5494,-117
5495,-118
5496,-119
5497,-120
5498,-121
5499,-122
5500,-123
5501,-124
5502,-125
5503,-126
5504,-127
5505,-128
5506,-129
5507,-130
5508,-131
5509,-132
5510,-133
5511,-134
5512,-135
5513,-136
5514,-137
5515,-138
5516,-139
5517,-140
5518,-141
5519,-142
5520,-143
5521,-144
5522,-145
5523,-146
5524,-147
5525,-148
5526,-149
5527,-150
5528,-151
5529,-152
5530,-153
5531,-154
5532,-155
5533,-156
5534,-157
5535,-158
5536,-159
5537,-160
5538,-161
5539,-162
5540,-163
5541,-164
5542,-165
5543,-166
5544,-167
5545,-168
5546,-155
5547,-156
5548,-157
5549,-158
5550,-159
5551,-160
5552,-161
5553,-162
5554,-163
5555,-164
5556,-165
5557,-166
5558,-167
5559,-168
5560,-169
5561,-170
5562,-171
5563,-172
5564,-173
5565,-174
5566,-175
5567,-176
5568,-177
5569,-178
5570,-179
5571,-180
5572,-181
5573,-168
5574,-169
5575,-170
5576,-171
5577,-172
5578,-159
5579,-160
5580,-161
5581,-148
5582,-149
5583,-150
5584,-151
5585,-152
5586,-153
5587,-154
5588,-155
5589,-156
5590,-157
5591,-158
5592,-159
5593,-160
5594,-161
5595,-162
5596,-149
5597,-150
5598,-151
5599,-152
5600,-153
5601,-154
5602,-155
5603,-156
5604,-157
5605,-158
5606,-159
5607,-160
5608,-161
5609,-162
5610,-163
5611,-164
5612,-165
5613,-166
5614,-167
5615,-168
5616,-169
5617,-170
5618,-171
5619,-172
5620,-173
5621,-174
5622,-175
5623,-176
5624,-177
5625,-178
5626,-179
5627,-180
5628,-181
5629,-182
5630,-183
5631,-184
5632,-185
5633,-186
5634,-187
5635,-188
5636,-189
5637,-190
5638,-191
5639,-192
5640,-193
5641,-194
5642,-195
5643,-196
5644,-197
5645,-198
5646,-199
5647,-200
5648,-201
5649,-202
5650,-203
5651,-204
5652,-205
5653,-206
5654,-207
5655,-208
5656,-209
5657,-210
5658,-211
5659,-212
5660,-213
5661,-214
5662,-215
5663,-216
5664,-217
5665,-218
5666,-219
5667,-220
5668,-221
5669,-222
5670,-223
5671,-210
5672,-211
5673,-212
5674,-213
5675,-214
5676,-201
5677,-202
5678,-203
5679,-204
5680,-205
5681,-206
5682,-207
5683,-208
5684,-209
5685,-210
5686,-211
5687,-212
5688,-213
5689,-214
5690,-215
5691,-216
5692,-217
5693,-218
5694,-219
5695,-220
5696,-221
5697,-222
5698,-223
5699,-224
5700,-225
5701,-226
5702,-227
5703,-228
5704,-229
5705,-230
5706,-231
5707,-232
5708,-233
5709,-234
5710,-235
5711,-236
5712,-237
5713,-238
5714,-239
5715,-240
5716,-241
5717,-242
5718,-243
5719,-244
5720,-245
5721,-246
5722,-247
5723,-248
5724,-249
5725,-250
5726,-251
5727,-252
5728,-253
5729,-254
5730,-255
5731,-256
5732,-257
5733,-258
5734,-259
5735,-260
5736,-261
5737,-262
5738,-263
5739,-264
5740,-265
5741,-266
5742,-267
5743,-268
5744,-269
5745,-270
5746,-271
5747,-272
5748,-273
5749,-274
5750,-275
5751,-276
5752,-277
5753,-278
5754,-279
5755,-280
5756,-281
5757,-282
5758,-283
5759,-270
5760,-271
5761,-272
5762,-273
5763,-274
5764,-275
5765,-276
5766,-277
5767,-278
5768,-265
5769,-266
5770,-267
5771,-268
5772,-269
5773,-270
5774,-271
5775,-272
5776,-273
5777,-274
5778,-275
5779,-276
5780,-277
5781,-278
5782,-279
5783,-280
5784,-281
5785,-282
5786,-283
5787,-284
5788,-285
5789,-286
5790,-287
5791,-288
5792,-289
5793,-290
5794,-291
5795,-292
5796,-293
5797,-294
5798,-295
5799,-296
5800,-297
5801,-298
5802,-299
5803,-300
5804,-301
5805,-302
5806,-303
5807,-304
5808,-305
5809,-306
5810,-307
5811,-308
5812,-309
5813,-310
5814,-311
5815,-312
5816,-313
5817,-314
5818,-315
5819,-316
5820,-317
5821,-318
5822,-319
5823,-320
5824,-321
5825,-322
5826,-323
5827,-324
5828,-325
5829,-326
5830,-327
5831,-328
5832,-329
5833,-330
5834,-331
5835,-332
5836,-333
5837,-334
5838,-335
5839,-336
5840,-337
5841,-338
5842,-339
5843,-340
5844,-341
5845,-342
5846,-343
5847,-344
5848,-345
5849,-346
5850,-347
5851,-348
5852,-349
5853,-350
5854,-351
5855,-352
5856,-353
5857,-354
5858,-355
5859,-356
5860,-357
5861,-358
5862,-359
5863,-360
5864,-361
5865,-362
5866,-363
5867,-364
5868,-365
5869,-366
5870,-367
5871,-368
5872,-369
5873,-370
5874,-371
5875,-372
5876,-373
5877,-374
5878,-375
5879,-376
5880,-377
5881,-378
5882,-379
5883,-380
5884,-381
5885,-382
5886,-383
5887,-384
5888,-385
5889,-386
5890,-387
5891,-388
5892,-389
5893,-390
5894,-391
5895,-392
5896,-393
5897,-394
5898,-395
5899,-396
5900,-397
5901,-398
5902,-399
5903,-400
5904,-401
5905,-402
5906,-403
5907,-404
5908,-405
5909,-406
5910,-407
5911,-408
5912,-409
5913,-410
5914,-411
5915,-412
5916,-413
5917,-414
5918,-415
5919,-416
5920,-417
5921,-404
5922,-405
5923,-406
5924,-407
5925,-408
5926,-409
5927,-410
5928,-411
5929,-412
5930,-413
5931,-414
5932,-415
5933,-416
5934,-417
5935,-418
5936,-419
5937,-420
5938,-421
5939,-422
5940,-409
5941,-410
5942,-411
5943,-412
5944,-413
5945,-414
5946,-415
5947,-416
5948,-417
5949,-418
5950,-419
5951,-420
5952,-421
5953,-408
5954,-1
5955,-2
5956,11
5957,10
5958,9
5959,8
5960,7
5961,6
5962,5
5963,4
5964,3
5965,16
5966,15
5967,14
5968,27
5969,26
5970,25
5971,24
5972,23
5973,22
5974,21
5975,20
5976,19
5977,18
5978,17
5979,30
5980,29
5981,28
5982,27
5983,26
5984,39
5985,38
5986,37
5987,50
5988,49
5989,48
5990,47
5991,46
5992,59
5993,58
5994,57
5995,70
5996,69
5997,68
5998,81
5999,80
